Gene stable ID,Strand
AATE015762,1
AATE015765,-1
AATE015768,-1
AATE015772,-1
AATE015773,1
AATE015775,-1
AATE015784,-1
AATE015787,-1
AATE015795,-1
AATE015802,-1
AATE015803,-1
AATE015804,1
AATE015810,1
AATE015812,1
AATE015815,1
AATE015818,-1
AATE015824,-1
AATE015825,1
AATE015828,1
AATE015830,1
AATE015832,-1
AATE015839,-1
AATE015840,1
AATE015846,-1
AATE015850,-1
AATE015855,1
AATE015856,-1
AATE015865,-1
AATE015868,-1
AATE015871,1
AATE015879,1
AATE015895,-1
AATE015896,1
AATE015898,1
AATE015901,1
AATE015902,1
AATE015903,-1
AATE015912,1
AATE015916,-1
AATE015917,-1
AATE015921,-1
AATE015925,1
AATE015928,-1
AATE015933,1
AATE015935,1
AATE015936,-1
AATE015941,-1
AATE015943,1
AATE015944,1
AATE015954,1
AATE015977,1
AATE015979,-1
AATE015990,1
AATE015992,1
AATE015993,1
AATE015999,1
AATE016003,1
AATE016007,-1
AATE016009,-1
AATE016011,-1
AATE016017,1
AATE016020,1
AATE016032,1
AATE016036,-1
AATE016042,-1
AATE016048,1
AATE016049,1
AATE016051,1
AATE016056,-1
AATE016058,-1
AATE016064,-1
AATE016080,1
AATE016081,1
AATE016087,-1
AATE016088,-1
AATE016090,1
AATE016095,-1
AATE016099,-1
AATE016102,1
AATE016103,1
AATE016107,-1
AATE016111,1
AATE016128,1
AATE016130,-1
AATE016131,1
AATE016132,1
AATE016137,-1
AATE016142,-1
AATE016145,-1
AATE016148,-1
AATE016152,1
AATE016157,-1
AATE016163,1
AATE016165,1
AATE016170,-1
AATE016173,1
AATE016174,-1
AATE016178,1
AATE016185,1
AATE016188,-1
AATE016193,-1
AATE016195,1
AATE016199,-1
AATE016200,-1
AATE016215,1
AATE016219,-1
AATE016220,-1
AATE016223,1
AATE016226,1
AATE016229,-1
AATE016231,1
AATE016240,-1
AATE016248,-1
AATE016258,1
AATE016260,1
AATE016271,1
AATE016279,-1
AATE016288,1
AATE016293,-1
AATE016300,-1
AATE016301,-1
AATE016308,1
AATE016310,1
AATE016311,1
AATE016320,1
AATE016326,1
AATE016327,1
AATE016328,-1
AATE016331,-1
AATE016338,-1
AATE016345,1
AATE016348,1
AATE016352,-1
AATE016353,-1
AATE016355,-1
AATE016357,-1
AATE016364,-1
AATE016365,-1
AATE016376,-1
AATE016379,1
AATE016383,1
AATE016387,-1
AATE016390,1
AATE016393,1
AATE016394,-1
AATE016397,1
AATE016398,-1
AATE016400,-1
AATE016410,1
AATE016411,-1
AATE016422,1
AATE016425,1
AATE016432,-1
AATE016435,-1
AATE016457,-1
AATE016466,1
AATE016467,1
AATE016484,1
AATE016486,1
AATE016500,-1
AATE016501,1
AATE016503,1
AATE016505,1
AATE016512,-1
AATE016516,-1
AATE016519,-1
AATE016525,1
AATE016533,-1
AATE016535,-1
AATE016537,1
AATE016538,1
AATE016540,-1
AATE016547,1
AATE016549,-1
AATE016556,-1
AATE016559,-1
AATE016561,-1
AATE016564,1
AATE016565,-1
AATE016566,-1
AATE016567,-1
AATE016571,-1
AATE016572,-1
AATE016586,1
AATE016588,1
AATE016591,-1
AATE016595,1
AATE016597,-1
AATE016598,1
AATE016607,-1
AATE016622,1
AATE016626,-1
AATE016633,1
AATE016640,-1
AATE016641,-1
AATE016644,-1
AATE016645,-1
AATE016649,-1
AATE016655,1
AATE016658,-1
AATE016661,1
AATE016662,-1
AATE016667,-1
AATE016669,1
AATE016673,-1
AATE016682,1
AATE016685,-1
AATE016687,-1
AATE016689,-1
AATE016693,-1
AATE016694,1
AATE016702,1
AATE016705,1
AATE016707,-1
AATE016708,1
AATE016710,1
AATE016718,1
AATE016720,-1
AATE016725,-1
AATE016730,1
AATE016735,-1
AATE016739,-1
AATE016750,1
AATE016752,-1
AATE016753,-1
AATE016754,1
AATE016755,-1
AATE016765,-1
AATE016767,-1
AATE016769,1
AATE016778,1
AATE016780,-1
AATE016789,1
AATE016794,1
AATE016801,-1
AATE016804,1
AATE016814,1
AATE016815,1
AATE016827,1
AATE016834,1
AATE016843,-1
AATE016845,1
AATE016851,1
AATE016855,-1
AATE016857,1
AATE016858,-1
AATE016866,-1
AATE016867,1
AATE016873,-1
AATE016876,1
AATE016877,-1
AATE016881,1
AATE016883,-1
AATE016885,-1
AATE016886,-1
AATE016888,1
AATE016891,1
AATE016894,-1
AATE016897,1
AATE016900,-1
AATE016902,-1
AATE016903,1
AATE016905,-1
AATE016907,1
AATE016908,-1
AATE016911,-1
AATE016920,1
AATE016929,1
AATE016931,1
AATE016936,-1
AATE016937,-1
AATE016939,-1
AATE016943,-1
AATE016948,1
AATE016954,1
AATE016963,-1
AATE016966,1
AATE016970,-1
AATE016971,1
AATE016979,1
AATE016980,-1
AATE016982,1
AATE016993,1
AATE016997,1
AATE017002,1
AATE017004,-1
AATE017006,1
AATE017010,-1
AATE017011,1
AATE017016,-1
AATE017017,1
AATE017020,1
AATE017022,-1
AATE017027,-1
AATE017029,1
AATE017030,1
AATE017031,-1
AATE017036,1
AATE017047,-1
AATE017054,1
AATE017055,-1
AATE017065,-1
AATE017068,1
AATE017073,1
AATE017077,-1
AATE017079,-1
AATE017082,1
AATE017083,1
AATE017088,-1
AATE017091,-1
AATE017108,1
AATE017111,1
AATE017123,1
AATE017124,-1
AATE017138,-1
AATE017140,1
AATE017146,-1
AATE017154,-1
AATE017160,-1
AATE017170,-1
AATE017171,-1
AATE017176,-1
AATE017185,1
AATE017188,-1
AATE017196,1
AATE017198,-1
AATE017200,1
AATE017201,-1
AATE017206,-1
AATE017208,-1
AATE017210,1
AATE017211,-1
AATE017222,-1
AATE017226,-1
AATE017228,1
AATE017232,1
AATE017243,1
AATE017246,-1
AATE017248,-1
AATE017254,-1
AATE017260,-1
AATE017261,-1
AATE017262,-1
AATE017267,-1
AATE017272,-1
AATE017282,1
AATE017306,1
AATE017307,1
AATE017323,-1
AATE017325,-1
AATE017329,-1
AATE017330,-1
AATE017332,1
AATE017334,1
AATE017335,1
AATE017340,-1
AATE017354,-1
AATE017355,1
AATE017357,1
AATE017360,1
AATE017361,1
AATE017370,1
AATE017375,-1
AATE017381,1
AATE017385,-1
AATE017409,-1
AATE017411,1
AATE017417,1
AATE017418,1
AATE017423,1
AATE017430,1
AATE017436,-1
AATE017443,1
AATE017451,1
AATE017454,1
AATE017458,-1
AATE017475,1
AATE017478,-1
AATE017485,-1
AATE017486,-1
AATE017487,-1
AATE017489,1
AATE017493,-1
AATE017494,-1
AATE017496,1
AATE017510,-1
AATE017513,1
AATE017517,1
AATE017521,-1
AATE017523,1
AATE017533,-1
AATE017539,-1
AATE017541,-1
AATE017542,-1
AATE017543,-1
AATE017544,-1
AATE017545,1
AATE017550,-1
AATE017551,1
AATE017556,-1
AATE017564,1
AATE017566,-1
AATE017569,-1
AATE017570,-1
AATE017572,-1
AATE017576,1
AATE017578,1
AATE017579,-1
AATE017584,1
AATE017589,-1
AATE017590,-1
AATE017596,-1
AATE017597,1
AATE017598,-1
AATE017611,1
AATE017614,1
AATE017622,-1
AATE017623,-1
AATE017625,-1
AATE017626,-1
AATE017627,1
AATE017629,-1
AATE017634,-1
AATE017640,1
AATE017649,1
AATE017655,-1
AATE017656,-1
AATE017671,1
AATE017673,-1
AATE017674,1
AATE017680,-1
AATE017692,-1
AATE017693,-1
AATE017694,1
AATE017697,-1
AATE017701,-1
AATE017705,1
AATE017714,-1
AATE017716,1
AATE017721,1
AATE017724,1
AATE017725,-1
AATE017727,1
AATE017734,-1
AATE017735,-1
AATE017737,1
AATE017741,1
AATE017742,-1
AATE017757,-1
AATE017759,-1
AATE017760,1
AATE017761,1
AATE017779,1
AATE017780,1
AATE017782,-1
AATE017789,1
AATE017791,-1
AATE017820,-1
AATE017822,1
AATE017827,-1
AATE017833,1
AATE017838,1
AATE017841,-1
AATE017843,1
AATE017859,-1
AATE017864,1
AATE017866,-1
AATE017876,1
AATE017877,-1
AATE017880,1
AATE017895,1
AATE017899,-1
AATE017902,-1
AATE017904,1
AATE017919,1
AATE017922,-1
AATE017926,1
AATE017933,-1
AATE017939,-1
AATE017943,-1
AATE017955,-1
AATE017957,-1
AATE017967,1
AATE017969,-1
AATE017976,1
AATE017978,-1
AATE017979,-1
AATE017980,1
AATE017982,1
AATE017983,-1
AATE017984,1
AATE017989,-1
AATE017996,-1
AATE018000,1
AATE018004,1
AATE018006,1
AATE018008,-1
AATE018015,1
AATE018037,1
AATE018045,1
AATE018065,-1
AATE018067,1
AATE018068,-1
AATE018072,1
AATE018073,1
AATE018079,1
AATE018080,1
AATE018084,-1
AATE018088,1
AATE018093,-1
AATE018097,1
AATE018101,1
AATE018103,-1
AATE018112,1
AATE018114,1
AATE018116,1
AATE018120,1
AATE018129,-1
AATE018133,1
AATE018136,-1
AATE018144,1
AATE018147,-1
AATE018148,-1
AATE018150,-1
AATE018151,-1
AATE018158,-1
AATE018163,-1
AATE018170,-1
AATE018172,-1
AATE018184,1
AATE018188,1
AATE018189,1
AATE018192,-1
AATE018195,1
AATE018196,-1
AATE018198,1
AATE018199,-1
AATE018212,-1
AATE018213,-1
AATE018243,1
AATE018249,1
AATE018259,-1
AATE018261,1
AATE018266,-1
AATE018267,-1
AATE018275,-1
AATE018278,-1
AATE018280,1
AATE018282,-1
AATE018289,1
AATE018292,1
AATE018303,-1
AATE018307,1
AATE018326,-1
AATE018332,1
AATE018343,-1
AATE018347,-1
AATE018349,-1
AATE018361,-1
AATE018362,-1
AATE018369,-1
AATE018370,1
AATE018375,1
AATE018388,-1
AATE018397,-1
AATE018413,-1
AATE018414,1
AATE018417,-1
AATE018424,1
AATE018425,1
AATE018426,1
AATE018434,1
AATE018445,1
AATE018452,1
AATE018455,1
AATE018462,-1
AATE018466,1
AATE018471,1
AATE018475,-1
AATE018478,-1
AATE018481,1
AATE018485,1
AATE018487,1
AATE018498,1
AATE018503,-1
AATE018504,1
AATE018515,1
AATE018528,1
AATE018531,-1
AATE018538,-1
AATE018543,1
AATE018556,1
AATE018561,-1
AATE018565,1
AATE018567,-1
AATE018569,-1
AATE018571,-1
AATE018574,-1
AATE018577,1
AATE018579,1
AATE018592,1
AATE018594,-1
AATE018597,-1
AATE018608,1
AATE018611,-1
AATE018612,-1
AATE018618,-1
AATE018623,1
AATE018630,-1
AATE018633,-1
AATE018634,1
AATE018637,1
AATE018639,-1
AATE018643,-1
AATE018648,1
AATE018655,1
AATE018659,-1
AATE018660,1
AATE018661,1
AATE018662,1
AATE018669,1
AATE018670,1
AATE018671,1
AATE018678,-1
AATE018682,-1
AATE018686,1
AATE018690,1
AATE018691,1
AATE018695,-1
AATE018699,-1
AATE018701,1
AATE018712,1
AATE018713,-1
AATE018719,-1
AATE018720,-1
AATE018723,-1
AATE018724,-1
AATE018725,-1
AATE018726,-1
AATE018733,-1
AATE018734,1
AATE018735,-1
AATE018744,-1
AATE018746,1
AATE018747,1
AATE018765,-1
AATE018770,-1
AATE018773,-1
AATE018781,1
AATE018785,-1
AATE018791,1
AATE018803,1
AATE018808,1
AATE018811,-1
AATE018814,1
AATE018816,-1
AATE018825,1
AATE018834,1
AATE018836,1
AATE018837,-1
AATE018840,-1
AATE018842,-1
AATE018843,1
AATE018849,1
AATE018851,-1
AATE018856,-1
AATE018859,-1
AATE018861,-1
AATE018866,-1
AATE018870,-1
AATE018875,1
AATE018885,1
AATE018893,-1
AATE018912,1
AATE018916,1
AATE018917,-1
AATE018918,-1
AATE018919,1
AATE018922,-1
AATE018923,1
AATE018926,1
AATE018929,-1
AATE018938,1
AATE018944,-1
AATE018946,-1
AATE018952,-1
AATE018953,1
AATE018959,1
AATE018969,1
AATE018974,-1
AATE018975,-1
AATE018977,-1
AATE018984,1
AATE018985,-1
AATE018991,1
AATE018992,1
AATE018994,-1
AATE018999,1
AATE019006,1
AATE019024,-1
AATE019026,-1
AATE019030,-1
AATE019037,1
AATE019039,-1
AATE019040,1
AATE019045,1
AATE019054,-1
AATE019056,1
AATE019057,1
AATE019063,-1
AATE019070,-1
AATE019080,-1
AATE019081,1
AATE019082,-1
AATE019088,-1
AATE019089,-1
AATE019090,-1
AATE019092,1
AATE019098,1
AATE019102,1
AATE019110,1
AATE019112,-1
AATE019114,-1
AATE019120,-1
AATE019123,1
AATE019137,1
AATE019148,1
AATE019163,-1
AATE019166,-1
AATE019171,1
AATE019174,1
AATE019175,1
AATE019182,1
AATE019183,-1
AATE019185,-1
AATE019195,1
AATE019197,-1
AATE019202,1
AATE019204,-1
AATE019210,1
AATE019219,-1
AATE019224,1
AATE019226,1
AATE019228,1
AATE019229,1
AATE019231,1
AATE019234,-1
AATE019238,-1
AATE019254,1
AATE019257,1
AATE019280,-1
AATE019282,-1
AATE019290,1
AATE019295,-1
AATE019299,1
AATE019301,-1
AATE019302,1
AATE019305,1
AATE019313,1
AATE019324,1
AATE019327,1
AATE019353,-1
AATE019357,-1
AATE019361,-1
AATE019367,-1
AATE019368,1
AATE019374,1
AATE019375,1
AATE019382,-1
AATE019391,-1
AATE019392,-1
AATE019399,-1
AATE019400,1
AATE019416,-1
AATE019417,-1
AATE019429,-1
AATE019430,-1
AATE019447,1
AATE019449,-1
AATE019457,-1
AATE019468,1
AATE019473,-1
AATE019485,-1
AATE019491,-1
AATE019497,-1
AATE019498,-1
AATE019502,1
AATE019513,1
AATE019516,1
AATE019529,-1
AATE019530,-1
AATE019535,-1
AATE019538,-1
AATE019543,1
AATE019547,1
AATE019555,-1
AATE019564,-1
AATE019568,-1
AATE019569,-1
AATE019571,-1
AATE019572,1
AATE019576,-1
AATE019577,1
AATE019583,1
AATE019590,1
AATE019602,-1
AATE019604,-1
AATE019605,-1
AATE019615,1
AATE019620,-1
AATE019621,-1
AATE019626,1
AATE019640,-1
AATE019641,1
AATE019646,-1
AATE019647,-1
AATE019648,-1
AATE019659,-1
AATE019665,-1
AATE019671,1
AATE019679,-1
AATE019686,1
AATE019692,-1
AATE019696,-1
AATE019709,-1
AATE019712,-1
AATE019718,1
AATE019719,-1
AATE019721,1
AATE019723,-1
AATE019729,-1
AATE019733,1
AATE019734,1
AATE019759,1
AATE019760,1
AATE019771,-1
AATE019774,-1
AATE019775,1
AATE019780,-1
AATE019790,1
AATE019801,-1
AATE019808,1
AATE019813,-1
AATE019817,1
AATE019824,1
AATE019826,-1
AATE019838,-1
AATE019852,1
AATE019862,1
AATE019863,1
AATE019871,-1
AATE019877,-1
AATE019879,-1
AATE019887,-1
AATE019893,-1
AATE019896,1
AATE019899,1
AATE019901,-1
AATE019906,-1
AATE019912,1
AATE019913,1
AATE019925,1
AATE019929,1
AATE019941,1
AATE019955,1
AATE019956,1
AATE019963,1
AATE019965,1
AATE019966,1
AATE019969,-1
AATE019977,1
AATE019981,-1
AATE019991,-1
AATE019996,-1
AATE020003,1
AATE020005,1
AATE020008,-1
AATE020011,1
AATE020014,-1
AATE020016,-1
AATE020020,1
AATE020027,1
AATE020034,1
AATE020038,-1
AATE020040,1
AATE020043,1
AATE020044,-1
AATE020045,1
AATE020047,-1
AATE020051,-1
AATE020053,1
AATE020054,-1
AATE020058,1
AATE020060,1
AATE020062,-1
AATE020065,-1
AATE020068,-1
AATE020073,1
AATE020077,1
AATE020080,1
AATE020091,1
AATE020094,-1
AATE020096,-1
AATE020098,-1
AATE020101,-1
AATE020106,-1
AATE020121,-1
AATE020122,1
AATE020123,-1
AATE020130,-1
AATE020139,-1
AATE020140,1
AATE020142,1
AATE020144,-1
AATE020150,-1
AATE020152,1
AATE020154,-1
AATE020157,1
AATE020162,-1
AATE020172,1
AATE020173,-1
AATE020174,1
AATE020175,-1
AATE020182,1
AATE020185,1
AATE020186,1
AATE020190,-1
AATE020191,-1
AATE020192,-1
AATE020195,-1
AATE020203,1
AATE020207,-1
AATE020220,-1
AATE020229,1
AATE020237,1
AATE020238,1
AATE020242,-1
AATE020248,-1
AATE020250,-1
AATE020253,1
AATE020264,-1
AATE020281,1
AATE020285,1
AATE020290,1
AATE020292,-1
AATE020294,1
AATE020307,-1
AATE020310,-1
AATE020311,1
AATE020312,1
AATE020334,-1
AATE020341,-1
AATE020348,-1
AATE020350,-1
AATE020352,1
AATE020356,1
AATE020362,1
AATE020369,-1
AATE020378,-1
AATE020384,1
AATE020387,1
AATE020389,-1
AATE020390,-1
AATE020399,1
AATE020400,1
AATE020408,-1
AATE020413,1
AATE020414,-1
AATE020419,1
AATE020421,-1
AATE020423,-1
AATE020426,1
AATE020438,1
AATE020440,1
AATE020441,-1
AATE020449,1
AATE020454,-1
AATE020456,1
AATE020465,1
AATE020467,-1
AATE020471,-1
AATE020472,1
AATE020477,-1
AATE020481,-1
AATE020485,-1
AATE020488,-1
AATE020507,1
AATE020509,1
AATE020511,1
AATE020512,-1
AATE020515,-1
AATE020517,1
AATE020519,1
AATE020524,1
AATE020525,1
AATE020528,-1
AATE020529,1
AATE020536,-1
AATE020540,-1
AATE020543,1
AATE020544,-1
AATE020550,1
AATE020555,1
AATE020562,-1
AATE020565,1
AATE020571,-1
AATE020572,-1
AATE020589,1
AATE020597,1
AATE020610,1
AATE020619,-1
AATE020621,-1
AATE020629,1
AATE020632,1
AATE020636,-1
AATE020639,1
AATE020654,-1
AATE020657,-1
AATE020662,-1
AATE020678,1
AATE020681,1
AATE020683,-1
AATE020688,-1
AATE020689,-1
AATE020694,1
AATE020698,1
AATE020708,1
AATE020714,-1
AATE020715,1
AATE020717,1
AATE020719,-1
AATE020733,1
AATE020737,-1
AATE020738,-1
AATE020739,1
AATE020743,-1
AATE020744,-1
AATE020748,1
AATE020757,-1
AATE020761,1
AATE020767,-1
AATE020769,1
AATE020770,-1
AATE020772,-1
AATE020775,1
AATE020782,1
AATE020803,1
AATE020804,1
AATE020810,-1
AATE020812,1
AATE020813,-1
AATE020823,-1
AATE020826,1
AATE020831,1
AATE020836,1
AATE020839,1
AATE020844,-1
AATE020846,-1
AATE020851,-1
AATE020861,1
AATE020874,-1
AATE020875,-1
AATE020881,-1
AATE020883,-1
AATE020888,1
AATE020892,1
AATE020895,1
AATE020898,1
AATE020901,1
AATE020909,1
AATE020915,-1
AATE020919,1
AATE020923,1
AATE020929,1
AATE020934,-1
AATE020936,1
AATE020937,-1
AATE020939,-1
AATE020940,1
AATE020958,-1
AATE020963,1
AATE020969,-1
AATE020982,1
AATE020983,1
AATE020984,-1
AATE020989,1
AATE020992,-1
AATE020995,1
AATE021005,1
AATE021012,-1
AATE021017,-1
AATE021018,1
AATE021022,-1
AATE021023,-1
AATE021024,-1
AATE021027,1
AATE021038,1
AATE021042,1
AATE021043,1
AATE021047,1
AATE021052,-1
AATE021053,-1
AATE021055,1
AATE021056,-1
AATE021057,1
AATE021062,-1
AATE021077,1
AATE021079,-1
AATE021082,-1
AATE021084,1
AATE021090,-1
AATE021091,1
AATE021094,-1
AATE021097,-1
AATE021100,-1
AATE021102,1
AATE021106,1
AATE021107,1
AATE021112,1
AATE021115,-1
AATE021116,-1
AATE021131,-1
AATE021139,1
AATE021149,1
AATE021150,1
AATE021154,1
AATE021158,1
AATE021159,1
AATE021164,1
AATE021170,-1
AATE021174,1
AATE021177,1
AATE021182,-1
AATE021186,-1
AATE021187,1
AATE021188,-1
AATE021189,1
AATE021192,1
AATE021204,-1
AATE021211,-1
AATE021218,1
AATE021220,1
AATE021222,1
AATE021224,-1
AATE021689,-1
AATE021693,-1
AATE021694,-1
AATE021703,1
AATE021707,-1
AATE021708,1
AATE021709,1
AATE021711,-1
