orthology group;albimanus genes and  coordinates;;;;;atroparvus genes and  coordinates;;;;;gambiae genes and  coordinates;;;;;stephensi Indian genes and  coordinates;;;;
MZ22521745;AALB003375;alb-e2;43283694;43284461;+;AATE007889;atr-e2;34012666;34013377;+;AGAP001409;gam-e2;4210577;4212097;-;ASTEI07555;stI-e2;25653330;25653907;+
MZ22521756;AALB008984;alb-e2;7261437;7262140;+;AATE010272;atr-e2;9968661;9971245;+;AGAP002857;gam-e2;28317546;28321557;-;ASTEI00449;stI-e2;32355814;32356530;-
MZ22521760;AALB008982;alb-e2;7265942;7266636;-;AATE013374;atr-e2;9978960;9979748;-;AGAP002853;gam-e2;28309739;28310362;+;ASTEI00447;stI-e2;32348945;32349565;+
MZ22521765;AALB008697;alb-e2;45597413;45597971;-;AATE000907;atr-e2;37733833;37734931;+;AGAP004079;gam-e2;49510946;49511906;-;ASTEI08981;stI-e2;45980944;45982012;+
MZ22521777;AALB009381;alb-e2;2004555;2005132;+;AATE001111;atr-e2;1228702;1230063;-;AGAP001197;gam-e2;1272611;1273662;+;ASTEI08031;stI-e2;1183537;1184327;+
MZ22521846;AALB002130;alb-e2;20148394;20149113;-;AATE013497;atr-e2;54049020;54050708;+;AGAP004496;gam-e2;57072216;57072901;+;ASTEI04861;stI-e2;50074271;50077049;+
MZ22521858;AALB009474;alb-e2;920991;921600;+;AATE002768;atr-e2;22018719;22019448;+;AGAP002743;gam-e2;26567142;26568059;-;ASTEI03162;stI-e2;5836398;5837019;+
MZ22521867;AALB002152;alb-e2;20603964;20604827;+;AATE018999;atr-e2;9046257;9047120;+;AGAP004130;gam-e2;50520138;50521031;+;ASTEI07575;stI-e2;22171351;22172238;+
MZ22521876;AALB008926;alb-e2;7803883;7804527;-;AATE015830;atr-e2;11406098;11406742;+;AGAP004481;gam-e2;56795453;56796250;-;ASTEI04873;stI-e2;49771663;49772307;-
MZ22521877;AALB008181;alb-e2;30958416;30959012;-;AATE020519;atr-e2;49771368;49772194;-;AGAP002025;gam-e2;14069095;14069749;+;ASTEI10880;stI-e2;12396060;12396713;-
MZ22521880;AALB008844;alb-e2;9141315;9142253;-;AATE017686;atr-e2;4173801;4174520;-;AGAP013033;gam-e2;11690571;11691260;-;ASTEI08750;stI-e2;27770706;27771383;+
MZ22521884;AALB009538;alb-e2;172224;174601;+;AATE008399;atr-e2;20820735;20827070;+;AGAP003219;gam-e2;34006616;34010423;+;ASTEI00001;stI-e2;18418763;18419727;+
MZ22521916;AALB002414;alb-e2;14440441;14441221;+;AATE016852;atr-e2;19081204;19082131;-;AGAP003034;gam-e2;31276522;31277301;-;ASTEI03314;stI-e2;29931815;29932598;+
MZ22521918;AALB002517;alb-e2;13262789;13263613;+;AATE019034;atr-e2;6420327;6421391;-;AGAP013240;gam-e2;39390344;39390925;+;ASTEI04397;stI-e2;19671323;19673296;+
MZ22521926;AALB009183;alb-e2;4514528;4515034;+;AATE007455;atr-e2;2629509;2630015;+;AGAP001306;gam-e2;2802248;2803419;+;ASTEI05776;stI-e2;2679954;2680460;+
MZ22521939;AALB002611;alb-e2;11459016;11464771;-;AATE002360;atr-e2;17833631;17837274;-;AGAP002109;gam-e2;15711958;15737190;-;ASTEI00413;stI-e2;31807044;31810878;-
MZ22521962;AALB008214;alb-e2;30640718;30642926;-;AATE002595;atr-e2;14781256;14792887;+;AGAP002575;gam-e2;23096751;23107410;-;ASTEI04048;stI-e2;8901021;8910085;+
MZ22521967;AALB002475;alb-e2;13663325;13664231;+;AATE017290;atr-e2;52707012;52714495;-;AGAP001569;gam-e2;6333432;6336084;+;ASTEI05524;stI-e2;11663200;11665255;-
MZ22521970;AALB009274;alb-e2;3312702;3319317;+;AATE004423;atr-e2;31090892;31091927;+;AGAP003614;gam-e2;40514933;40516149;-;ASTEI08188;stI-e2;44168524;44169356;-
MZ22521981;AALB009250;alb-e2;3479924;3485254;+;AATE000382;atr-e2;31292129;31299176;+;AGAP001483;gam-e2;5426073;5426742;+;ASTEI05735;stI-e2;3182863;3184392;+
MZ22521985;AALB008641;alb-e2;46383507;46390730;-;AATE018620;atr-e2;25294213;25299718;-;AGAP001637;gam-e2;7222874;7228820;-;ASTEI05701;stI-e2;3665060;3670429;-
MZ22521988;AALB007234;alb-e2;17591467;17592323;-;AATE001241;atr-e2;51261909;51264015;+;AGAP002398;gam-e2;20924106;20925044;+;ASTEI08961;stI-e2;45912871;45914307;-
MZ22522019;AALB003058;alb-e2;35377964;35381584;+;AATE019696;atr-e2;5984910;6006660;-;AGAP001773;gam-e2;9766909;9999598;-;ASTEI00481;stI-e2;33024657;33029205;+
MZ22522076;AALB009168;alb-e2;4628754;4629290;+;AATE007107;atr-e2;2736170;2736709;+;AGAP002524;gam-e2;22353696;22354918;-;ASTEI07971;stI-e2;9579081;9579617;+
MZ22522096;AALB002816;alb-e2;48848906;48853392;-;AATE007563;atr-e2;52260992;52266043;-;AGAP003466;gam-e2;38023360;38027635;+;ASTEI09546;stI-e2;18614249;18618430;+
MZ22522106;AALB007181;alb-e2;16917909;16918458;-;AATE006319;atr-e2;6761146;6762521;-;AGAP002407;gam-e2;20975933;20976550;-;ASTEI08950;stI-e2;45865051;45865602;+
MZ22522107;AALB008636;alb-e2;46428392;46435893;-;AATE005758;atr-e2;45911224;45914490;-;AGAP004146;gam-e2;50736655;50740147;-;ASTEI075885;stI-e2;22349118;22351506;-
MZ22522111;AALB009005;alb-e2;6943297;6950752;+;AATE004371;atr-e2;39654082;39662411;+;AGAP004283;gam-e2;53865404;53872751;-;ASTEI00630;stI-e2;36328238;36328941;-
MZ22522113;AALB003478;alb-e2;41641891;41642710;-;AATE010459;atr-e2;31958802;31959544;+;AGAP004404;gam-e2;55719113;55719880;+;ASTEI04948;stI-e2;48735629;48736333;+
MZ22522115;AALB008758;alb-e2;44584437;44585024;+;AATE006650;atr-e2;48051190;48051753;-;AGAP003927;gam-e2;46365499;46366232;+;ASTEI00942;stI-e2;39723950;39724444;-
MZ22522125;AALB009429;alb-e2;1380110;1380586;-;AATE019104;atr-e2;1900149;1901084;+;AGAP013376;gam-e2;581508;582076;-;ASTEI09958;stI-e2;553134;553610;-
MZ22522154;AALB008235;alb-e2;30342636;30346403;-;AATE019543;atr-e2;15082071;15086310;+;AGAP002556;gam-e2;22787889;22792798;-;ASTEI10724;stI-e2;9212118;9212782;+
MZ22522188;AALB014242;alb-e2;12977172;12977636;-;AATE003299;atr-e2;2997919;2998383;-;AGAP002496;gam-e2;22012891;22013624;+;ASTEI07947;stI-e2;9858784;9859245;-
MZ22522195;AALB003914;alb-e2;26070392;26072371;-;AATE005922;atr-e2;45349853;45352463;+;AGAP001556;gam-e2;6152013;6154470;-;ASTEI05428;stI-e2;10563089;10563593;+
MZ22522239;AALB008402;alb-e2;27414088;27415277;+;AATE011899;atr-e2;41117202;41119199;-;AGAP004228;gam-e2;52249807;52333234;-;ASTEI03685;stI-e2;23575559;23576911;-
MZ22522285;AALB003616;alb-e2;39736768;39739134;-;AATE014797;atr-e2;36475786;36479103;+;AGAP013472;gam-e2;49707673;49708236;-;ASTEI04295;stI-e2;21499976;21500738;-
MZ22522307;AALB002634;alb-e2;10999323;10999931;-;AATE010285;atr-e2;17238323;17238922;-;AGAP003630;gam-e2;40723859;40724443;+;ASTEI08202;stI-e2;44408088;44408465;+
MZ22522365;AALB009625;alb-e2;24426699;24427495;-;AATE001660;atr-e2;40243309;40244509;+;AGAP002053;gam-e2;14656432;14657743;+;ASTEI05545;stI-e2;11847813;11848435;-
MZ22522366;AALB008720;alb-e2;45303603;45304383;-;AATE018613;atr-e2;16156029;16156846;+;AGAP003883;gam-e2;45498140;45498813;-;ASTEI00815;stI-e2;41592393;41592996;+
MZ22522372;AALB009395;alb-e2;1819726;1821485;+;AATE016687;atr-e2;1408815;1418099;-;AGAP013177;gam-e2;1070940;1072162;+;ASTEI08020;stI-e2;988933;998478;+
MZ22522377;AALB003403;alb-e2;42676943;42678138;-;AATE006715;atr-e2;28672436;28677840;+;AGAP001603;gam-e2;6644506;6645923;-;ASTEI05499;stI-e2;11348956;11349639;+
MZ22522397;AALB002397;alb-e2;14527481;14528918;-;AATE015354;atr-e2;18959693;18961311;+;AGAP003016;gam-e2;31182545;31184166;+;ASTEI03295;stI-e2;30021414;30022809;-
MZ22522402;AALB008341;alb-e2;28672876;28673577;+;AATE016640;atr-e2;25394222;25395951;-;AGAP001654;gam-e2;7323743;7325012;-;ASTEI05685;stI-e2;3760440;3761153;-
MZ22522453;AALB002059;alb-e2;18620844;18623104;+;AATE013037;atr-e2;16895139;16897448;+;AGAP001622;gam-e2;6972959;6975072;+;ASTEI05481;stI-e2;11021798;11023278;-
MZ22522508;AALB003638;alb-e2;39375376;39376654;-;AATE020811;atr-e2;27167251;27168738;+;AGAP003309;gam-e2;35643035;35644609;+;ASTEI10661;stI-e2;38382664;38383243;+
MZ22522524;AALB009641;alb-e2;24637502;24638165;-;AATE015412;atr-e2;34635639;34636565;-;AGAP003667;gam-e2;41371412;41372294;+;ASTEI07433;stI-e2;47975416;47976059;+
MZ22522534;AALB002143;alb-e2;20479621;20480208;-;AATE009933;atr-e2;35936000;35937363;+;AGAP004120;gam-e2;50320113;50321238;-;ASTEI07565;stI-e2;22030178;22030762;-
MZ22522542;AALB009101;alb-e2;5459963;5460648;+;AATE014527;atr-e2;18529684;18530274;-;AGAP002994;gam-e2;30716523;30717472;-;ASTEI03271;stI-e2;30406176;30406946;+
MZ22522553;AALB002393;alb-e2;14602309;14603550;-;AATE014108;atr-e2;48902432;48904040;-;AGAP002754;gam-e2;26674578;26675826;+;ASTEI03152;stI-e2;5737111;5738299;-
MZ22522559;AALB002725;alb-e2;9840769;9841840;+;AATE001205;atr-e2;4914561;4916594;+;AGAP001934;gam-e2;12499810;12500847;+;ASTEI10175;stI-e2;26968483;26969684;-
MZ22522573;AALB014273;alb-e2;48930986;48931506;-;AATE017974;atr-e2;52328473;52329092;-;AGAP012967;gam-e2;37936889;37937414;+;ASTEI09536;stI-e2;18565877;18566393;+
MZ22522587;AALB009457;alb-e2;1142417;1146663;-;AATE002487;atr-e2;22295376;22299173;-;AGAP004181;gam-e2;51318797;51372141;-;ASTEI07634;stI-e2;22881172;22883474;-
MZ22522620;AALB002110;alb-e2;19505857;19506294;-;AATE011055;atr-e2;53641809;53642252;+;AGAP002328;gam-e2;19896041;19897138;+;ASTEI00209;stI-e2;14931510;14932026;-
MZ22522624;AALB002180;alb-e2;20843033;20844319;+;AATE008780;atr-e2;5690138;5691326;+;AGAP001976;gam-e2;13018942;13020014;+;ASTEI00319;stI-e2;13361029;13362056;-
MZ22522653;AALB009109;alb-e2;5301315;5302412;-;AATE007759;atr-e2;18740500;18742830;+;AGAP012949;gam-e2;30916072;30917334;+;ASTEI03279;stI-e2;30229070;30230125;-
MZ22522674;AALB002817;alb-e2;48857106;48858727;-;AATE017874;atr-e2;52269474;52272759;-;AGAP003465;gam-e2;38016606;38018316;+;ASTEI09545;stI-e2;18608604;18610109;+
MZ22522698;AALB009482;alb-e2;848055;848557;+;AATE007263;atr-e2;21926931;21927740;+;AGAP002905;gam-e2;29134157;29134861;+;ASTEI00076;stI-e2;17137148;17137657;+
MZ22522719;AALB008840;alb-e2;9189436;9193276;-;AATE004613;atr-e2;4224519;4231322;-;AGAP001874;gam-e2;11749194;11777977;-;ASTEI08745;stI-e2;27695888;27712754;+
MZ22522721;AALB009478;alb-e2;864253;865026;+;AATE002588;atr-e2;21947908;21948477;+;AGAP002747;gam-e2;26637244;26637783;-;ASTEI03157;stI-e2;5771713;5772246;+
MZ22522725;AALB008529;alb-e2;48123017;48124523;+;AATE007531;atr-e2;39145796;39158186;-;AGAP003649;gam-e2;40972686;40994900;-;ASTEI07408;stI-e2;47621550;47623753;-
MZ22522742;AALB003448;alb-e2;42020137;42021756;-;AATE017455;atr-e2;39841672;39843328;-;AGAP002898;gam-e2;29080227;29096273;-;ASTEI00091;stI-e2;17090557;17091325;-
MZ22522753;AALB002157;alb-e2;20687096;20689449;+;AATE017332;atr-e2;9140100;9145047;+;AGAP013195;gam-e2;50611644;50612588;+;ASTEI07581;stI-e2;22245555;22246468;+
MZ22522781;AALB002714;alb-e2;10024275;10024769;-;AATE004066;atr-e2;5075599;5076078;+;AGAP001940;gam-e2;12680160;12680777;+;ASTEI10758;stI-e2;26825592;26826086;-
MZ22522786;AALB009130;alb-e2;5071004;5073384;-;AATE011384;atr-e2;8110800;8111231;+;AGAP012990;gam-e2;6098146;6099078;-;ASTEI05439;stI-e2;10619042;10621759;+
MZ22522791;AALB009202;alb-e2;4191353;4194261;-;AATE012435;atr-e2;2281781;2283038;-;AGAP001285;gam-e2;2470907;2472085;-;ASTEI05796;stI-e2;2347747;2348516;-
MZ22522809;AALB002437;alb-e2;14255799;14257477;-;AATE016173;atr-e2;19327754;19329360;+;AGAP001703;gam-e2;8805540;8806429;-;ASTEI03103;stI-e2;5214227;5214817;-
MZ22522810;AALB009728;alb-e2;25941690;25942606;-;AATE017006;atr-e2;27657443;27658111;+;AGAP002470;gam-e2;21844846;21845340;-;ASTEI00699;stI-e2;43812460;43812901;-
MZ22522838;AALB003574;alb-e2;40433554;40437888;+;AATE005713;atr-e2;25338311;25343959;+;AGAP001645;gam-e2;7266758;7271844;+;ASTEI05695;stI-e2;3707652;3711801;+
MZ22522851;AALB009440;alb-e2;1306175;1306677;-;AATE016547;atr-e2;2970400;2971306;+;AGAP002500;gam-e2;22049520;22050219;-;ASTEI07951;stI-e2;9823643;9824241;+
MZ22522888;AALB002271;alb-e2;22493657;22495351;-;AATE004997;atr-e2;6370424;6371630;-;AGAP013398;gam-e2;39450610;39451766;-;ASTEI04391;stI-e2;19726410;19727179;-
MZ22522898;AALB002151;alb-e2;20578627;20579760;+;AATE020140;atr-e2;9022112;9025285;+;AGAP004129;gam-e2;50491387;50492715;+;ASTEI07574;stI-e2;22143595;22144887;+
MZ22522928;AALB009628;alb-e2;24483973;24490427;+;AATE020263;atr-e2;36635573;36641632;-;AGAP003857;gam-e2;44645377;44651143;+;ASTEI00785;stI-e2;42324172;42327840;-
MZ22522947;AALB002500;alb-e2;13469159;13469858;+;AATE020692;atr-e2;31591682;31592593;-;AGAP003774;gam-e2;43150633;43151348;-;ASTEI00894;stI-e2;40405859;40406335;-
MZ22522972;AALB009208;alb-e2;3917975;3919599;+;AATE001472;atr-e2;2015452;2019977;+;AGAP001278;gam-e2;2195493;2197228;+;ASTEI05802;stI-e2;2072385;2074010;+
MZ22522975;AALB009239;alb-e2;3678365;3680634;+;AATE001820;atr-e2;8563267;8567496;-;AGAP001495;gam-e2;5610198;5630520;+;ASTEI05724;stI-e2;3379039;3381439;+
MZ22522992;AALB002154;alb-e2;20647268;20649725;+;AATE007125;atr-e2;9093804;9098113;+;AGAP004131;gam-e2;50568823;50570907;+;ASTEI07577;stI-e2;22207957;22209643;+
MZ22523016;AALB009686;alb-e2;25323303;25323767;+;AATE018239;atr-e2;13994162;13994605;+;AGAP002604;gam-e2;23830883;23831679;-;ASTEI04078;stI-e2;8242453;8243025;+
MZ22523075;AALB003113;alb-e2;36644835;36645560;-;AATE010857;atr-e2;16343581;16345178;+;AGAP003877;gam-e2;45069739;45071073;-;ASTEI00808;stI-e2;41851526;41852240;+
MZ22523116;AALB008363;alb-e2;28379843;28381673;-;AATE011405;atr-e2;12964138;12965516;+;AGAP002643;gam-e2;24908246;24909052;-;ASTEI04120;stI-e2;7303375;7305737;+
MZ22523120;AALB009293;alb-e2;3163948;3169003;+;AATE001153;atr-e2;30901257;30909909;+;AGAP002085;gam-e2;15137115;15143746;+;ASTEI00387;stI-e2;31315233;31320366;+
MZ22523126;AALB003147;alb-e2;36981868;36982478;-;AATE008992;atr-e2;32904031;32906331;+;AGAP003795;gam-e2;43385943;43387042;+;ASTEI00880;stI-e2;40620947;40621610;+
MZ22523161;AALB003346;alb-e2;44067895;44068332;+;AATE014989;atr-e2;38509274;38509917;-;AGAP004048;gam-e2;48631543;48632214;+;ASTEI07084;stI-e2;46875619;46875927;-
MZ22523163;AALB002416;alb-e2;14435410;14435923;-;AATE008320;atr-e2;19086471;19087536;+;AGAP003036;gam-e2;31281776;31282954;+;ASTEI03316;stI-e2;29926580;29927132;-
MZ22523182;AALB009338;alb-e2;2462429;2463203;-;AATE005505;atr-e2;775971;776815;+;AGAP001237;gam-e2;1772749;1773959;-;ASTEI08073;stI-e2;1669049;1669913;-
MZ22523193;AALB009391;alb-e2;1907709;1908586;-;AATE018112;atr-e2;1323206;1324849;+;AGAP001189;gam-e2;1034139;1169444;-;ASTEI08023;stI-e2;1083837;1084400;-
MZ22523233;AALB010867;alb-e2;48442173;48442730;+;AATE004067;atr-e2;37212600;37214315;+;AGAP003675;gam-e2;41811963;41813288;-;ASTEI07441;stI-e2;48306075;48306623;-
MZ22523243;AALB003133;alb-e2;36765549;36765980;-;AATE004238;atr-e2;33149851;33163759;+;AGAP013183;gam-e2;43702897;43712998;+;ASTEI00866;stI-e2;40907488;40908768;+
MZ22523251;AALB003456;alb-e2;41885040;41891109;+;AATE005945;atr-e2;40730544;40756763;+;AGAP001779;gam-e2;10183332;10210950;-;ASTEI00098;stI-e2;16971184;16977536;+
MZ22523280;AALB003620;alb-e2;39694409;39703787;-;AATE015248;atr-e2;36519858;36530913;+;AGAP013315;gam-e2;49631076;49655607;-;ASTEI04298;stI-e2;21452661;21464018;-
MZ22523304;AALB009401;alb-e2;1562990;1563678;+;AATE009120;atr-e2;1675597;1676532;-;AGAP001181;gam-e2;789095;789957;+;ASTEI08013;stI-e2;738866;739495;+
MZ22523307;AALB009080;alb-e2;5680768;5681266;+;AATE000901;atr-e2;18194655;18195806;-;AGAP002122;gam-e2;16045963;16047238;-;ASTEI03245;stI-e2;30628896;30630015;+
MZ22523330;AALB009673;alb-e2;25007570;25008176;-;AATE010052;atr-e2;13673348;13674654;-;AGAP002612;gam-e2;24141504;24141978;+;ASTEI04088;stI-e2;7974649;7975109;-
MZ22523332;AALB009446;alb-e2;1279297;1279782;-;AATE004703;atr-e2;22502909;22503614;-;AGAP004191;gam-e2;51639864;51640488;-;ASTEI07644;stI-e2;23032273;23032751;-
MZ22523337;AALB008730;alb-e2;45089055;45089583;-;AATE008568;atr-e2;33464641;33465807;+;AGAP003178;gam-e2;33578273;33579101;-;ASTEI00683;stI-e2;43894380;43895190;+
MZ22523343;AALB007166;alb-e2;16789085;16789603;+;AATE009208;atr-e2;3130978;3131698;-;AGAP002480;gam-e2;21870041;21870523;+;ASTEI07929;stI-e2;9996306;9996845;-
MZ22523361;AALB008375;alb-e2;28097337;28098040;-;AATE000504;atr-e2;13226536;13227442;+;AGAP002630;gam-e2;24619825;24620932;-;ASTEI04106;stI-e2;7561645;7562382;+
MZ22523428;AALB002771;alb-e2;38182792;38183256;+;AATE004744;atr-e2;34931973;34932773;-;AGAP003706;gam-e2;42207147;42207560;-;ASTEI06990;stI-e2;52022379;52022912;+
MZ22523435;AALB008216;alb-e2;30623897;30625168;-;AATE011262;atr-e2;14808808;14809392;+;AGAP002572;gam-e2;23075482;23077568;-;ASTEI04046;stI-e2;8927999;8928544;+
MZ22523491;AALB009217;alb-e2;3865469;3866993;-;AATE005187;atr-e2;1961013;1962820;-;AGAP001268;gam-e2;2132454;2133880;-;ASTEI10545;stI-e2;2014154;2014763;-
MZ22523492;AALB008302;alb-e2;29263276;29268074;-;AATE003499;atr-e2;35698955;35711506;-;AGAP004369;gam-e2;55211938;55283047;-;ASTEI08693;stI-e2;51233711;51240817;+
MZ22523502;AALB008866;alb-e2;8689426;8689965;+;AATE011501;atr-e2;19765177;19765991;-;AGAP001686;gam-e2;8447654;8448231;+;ASTEI03086;stI-e2;4866358;4866911;+
MZ22523550;AALB003929;alb-e2;26277702;26279099;-;AATE003569;atr-e2;48437852;48438640;-;AGAP003075;gam-e2;32124793;32137059;+;ASTEI00291;stI-e2;13882111;13882878;+
MZ22523563;AALB002952;alb-e2;33727724;33728108;-;AATE004875;atr-e2;28016831;28017280;+;AGAP002448;gam-e2;21523963;21524437;-;ASTEI00722;stI-e2;43437407;43437936;-
MZ22523634;AALB003071;alb-e2;35573699;35578455;+;AATE014573;atr-e2;40440269;40441343;+;AGAP013270;gam-e2;10467756;10468892;-;ASTEI00108;stI-e2;16744093;16745189;+
MZ22523643;AALB002169;alb-e2;20799351;20803100;-;AATE005005;atr-e2;44652965;44655742;+;AGAP002258;gam-e2;18230838;18233631;+;ASTEI03448;stI-e2;28413079;28414310;-
MZ22523647;AALB003468;alb-e2;41739639;41742691;-;AATE019702;atr-e2;31852815;31855941;+;AGAP004395;gam-e2;55593894;55596974;+;ASTEI10689;stI-e2;50945142;50946880;-
MZ22523668;AALB003632;alb-e2;39566869;39567708;-;AATE017904;atr-e2;26985503;26985985;+;AGAP003306;gam-e2;35434051;35434604;+;ASTEI08893;stI-e2;38127908;38128415;+
MZ22523768;AALB002280;alb-e2;22521988;22522510;-;AATE008791;atr-e2;10620995;10621677;+;AGAP002780;gam-e2;27053652;27054296;-;ASTEI00017;stI-e2;18229329;18229845;-
MZ22523775;AALB002484;alb-e2;13527951;13531587;-;AATE012814;atr-e2;10965651;10970490;-;AGAP003756;gam-e2;43060182;43066773;+;ASTEI00910;stI-e2;40340336;40344077;+
MZ22523782;AALB008686;alb-e2;45640252;45640766;+;AATE012169;atr-e2;32189246;32191349;-;AGAP004433;gam-e2;55987079;55987846;-;ASTEI04924;stI-e2;48946472;48950400;-
MZ22523811;AALB008951;alb-e2;7603567;7604614;-;AATE008724;atr-e2;11618143;11619347;+;AGAP002730;gam-e2;26297612;26298794;-;ASTEI03177;stI-e2;6080370;6081194;+
MZ22523830;AALB007148;alb-e2;16590963;16591497;-;AATE018101;atr-e2;50455881;50471124;-;AGAP012983;gam-e2;13403558;13404480;+;ASTEI00344;stI-e2;13001399;13001836;-
MZ22523833;AALB009209;alb-e2;3916182;3916655;-;AATE000737;atr-e2;2013864;2015151;-;AGAP001277;gam-e2;2189194;2190072;-;ASTEI05803;stI-e2;2070490;2070972;-
MZ22523836;AALB009350;alb-e2;2371846;2372665;-;AATE007484;atr-e2;884019;884835;+;AGAP001228;gam-e2;1652312;1652910;-;ASTEI08064;stI-e2;1554077;1554849;-
MZ22523852;AALB002975;alb-e2;33924029;33925983;-;AATE009397;atr-e2;54483704;54489614;+;AGAP004553;gam-e2;57558104;57566509;+;ASTEI04812;stI-e2;50460478;50461206;+
MZ22523867;AALB003578;alb-e2;40416272;40416971;+;AATE006993;atr-e2;25320238;25323524;+;AGAP001639;gam-e2;7248223;7250002;+;ASTEI05699;stI-e2;3690680;3691403;+
MZ22523878;AALB008666;alb-e2;46030536;46033271;-;AATE005552;atr-e2;12256800;12259465;+;AGAP002685;gam-e2;25614644;25617611;-;ASTEI03214;stI-e2;6687079;6689100;+
MZ22523881;AALB003436;alb-e2;42287253;42288290;+;AATE015812;atr-e2;7507952;7509874;+;AGAP003119;gam-e2;32893778;32895350;+;ASTEI00255;stI-e2;14436043;14437041;+
MZ22523900;AALB008406;alb-e2;27259985;27260947;-;AATE001104;atr-e2;27538107;27538897;+;AGAP003328;gam-e2;36027561;36028502;+;ASTEI00838;stI-e2;41290173;41290669;-
MZ22523932;AALB003413;alb-e2;42573940;42574671;-;AATE000874;atr-e2;51134691;51136322;-;AGAP002375;gam-e2;20794114;20794866;-;ASTEI04315;stI-e2;21319725;21320204;-
MZ22523954;AALB008835;alb-e2;9256806;9258193;-;AATE007298;atr-e2;4293483;4295719;-;AGAP013102;gam-e2;11822409;11823412;-;ASTEI08740;stI-e2;27644564;27644896;+
MZ22523958;AALB009212;alb-e2;3912314;3912763;+;AATE015867;atr-e2;2010524;2010973;+;AGAP001274;gam-e2;2185354;2186002;+;ASTEI058011;stI-e2;2066656;2067105;+
MZ22523967;AALB003584;alb-e2;40343881;40344901;-;AATE002876;atr-e2;45809037;45812693;-;AGAP013062;gam-e2;31456652;31459347;+;ASTEI03330;stI-e2;29765084;29766314;-
MZ22523979;AALB008700;alb-e2;45579106;45579568;-;AATE006361;atr-e2;37751146;37751587;+;AGAP004076;gam-e2;49495271;49495718;-;ASTEI08984;stI-e2;46000543;46000955;+
MZ22524028;AALB002607;alb-e2;11512041;11513191;+;AATE008789;atr-e2;17879670;17881726;+;AGAP002113;gam-e2;15755287;15758115;+;ASTEI00417;stI-e2;31848332;31849858;+
MZ22524043;AALB002873;alb-e2;49422309;49424127;+;AATE005806;atr-e2;44778724;44779901;+;AGAP001796;gam-e2;10532171;10533424;+;ASTEI00119;stI-e2;16688384;16689295;-
MZ22524091;AALB009726;alb-e2;25933717;25934573;+;AATE012204;atr-e2;27665891;27666349;-;AGAP002468;gam-e2;21835953;21836716;+;ASTEI00702;stI-e2;43803985;43804443;+
MZ22524124;AALB003651;alb-e2;39128716;39129217;+;AATE018946;atr-e2;27443488;27444313;-;AGAP013430;gam-e2;35935441;35935903;-;ASTEI00921;stI-e2;40085810;40086262;+
MZ22524148;AALB008732;alb-e2;45081969;45084311;-;AATE012651;atr-e2;33470110;33471764;+;AGAP003177;gam-e2;33571981;33574014;-;ASTEI00681;stI-e2;43899713;43900788;+
MZ22524154;AALB008289;alb-e2;29472640;29473060;+;AATE014090;atr-e2;8928874;8930901;-;AGAP001417;gam-e2;4657950;4659347;-;ASTEI03614;stI-e2;25218278;25219168;+
MZ22524160;AALB003160;alb-e2;37244503;37245391;-;AATE000591;atr-e2;32606704;32609304;+;AGAP004452;gam-e2;56391403;56398232;+;ASTEI04904;stI-e2;49346105;49346681;+
MZ22524169;AALB008829;alb-e2;9326444;9327303;-;AATE011798;atr-e2;4365169;4366136;-;AGAP001887;gam-e2;11906044;11906759;-;ASTEI08733;stI-e2;27570373;27570957;+
MZ22524211;AALB009614;alb-e2;24358110;24358923;-;AATE012059;atr-e2;53757366;53759298;-;AGAP003154;gam-e2;33391408;33393499;+;ASTEI00221;stI-e2;14823334;14824156;+
MZ22524258;AALB009400;alb-e2;1568895;1570932;-;AATE001019;atr-e2;1662710;1670999;+;AGAP001182;gam-e2;795141;796380;-;ASTEI08015;stI-e2;745109;745959;-
MZ22524301;AALB009348;alb-e2;2373033;2376461;+;AATE003997;atr-e2;878779;883808;-;AGAP001229;gam-e2;1653342;1658336;+;ASTEI08065;stI-e2;1556317;1558951;+
MZ22524305;AALB002751;alb-e2;38351351;38352059;-;AATE013022;atr-e2;51221167;51221849;+;AGAP002389;gam-e2;20881152;20881860;+;ASTEI08973;stI-e2;45958938;45959506;-
MZ22524310;AALB009504;alb-e2;588284;594464;+;AATE008132;atr-e2;21569477;21582470;+;AGAP003269;gam-e2;34691051;34736589;+;ASTEI08862;stI-e2;37423136;37433416;+
MZ22524363;AALB008298;alb-e2;29358971;29359959;-;AATE015434;atr-e2;35809292;35810264;-;AGAP001428;gam-e2;4785997;4786773;+;ASTEI03623;stI-e2;25086507;25087203;-
MZ22524397;AALB003126;alb-e2;36740612;36741747;+;AATE017692;atr-e2;33181316;33182454;-;AGAP003816;gam-e2;43729665;43730707;-;ASTEI00859;stI-e2;40931356;40932448;-
MZ22524451;AALB009016;alb-e2;6757553;6761325;-;AATE017211;atr-e2;39461617;39464984;-;AGAP004293;gam-e2;54137852;54140712;+;ASTEI00640;stI-e2;36562469;36565256;+
MZ22524469;AALB008546;alb-e2;47934024;47934557;+;AATE010825;atr-e2;41919811;41921705;+;AGAP012988;gam-e2;53225865;53226349;+;ASTEI03661;stI-e2;24326875;24327375;+
MZ22524493;AALB002378;alb-e2;15064207;15064861;+;AATE020192;atr-e2;49486251;49486933;+;AGAP002921;gam-e2;29615095;29616280;+;ASTEI00059;stI-e2;17599050;17600283;+
