"ensembl_gene_id" "chromosome_name" "start_position" "end_position" "strand" "chromosome_name.1" "start_position.1" "end_position.1" "strand.1" "chromosome_name.2" "start_position.2" "end_position.2" "strand.2"
"AALB010088" "e5" 143269926 7020 -1 "e5" 176201248 10884 1 "e5" 228303636 7465 -1
"AALB010295" "e5" 147224897 2126 -1 "e5" 195148931 44009 -1 "e5" 219087463 2839 -1
"AALB010050" "e5" 142761581 3180 1 "e5" 179676484 4493 -1 "e5" 213825586 8729 -1
"AALB010669" "e5" 153153280 5956 1 "e5" 198473371 3496 -1 "e5" 221239881 6522 1
"AALB010724" "e5" 153832145 3664 1 "e5" 192260689 4469 -1 "e5" 196706262 4423 1
"AALB003768" "e5" 136249618 1689 -1 "e5" 196795440 1774 1 "e5" 223801190 3295 -1
"AALB009859" "e5" 139482104 715 1 "e5" 168130519 2440 -1 "e5" 201658889 3502 -1
"AALB007419" "e5" 162800535 5914 1 "e5" 166822647 20624 -1 "e5" 208964990 22100 1
"AALB001265" "e5" 166934152 3763 1 "e5" 163945815 9459 -1 "e5" 201021664 12740 1
"AALB010657" "e5" 152998843 7164 -1 "e5" 186333058 20678 1 "e5" 224277713 63071 -1
"AALB010439" "e5" 149302211 15209 1 "e5" 176712286 8058 -1 "e5" 202776570 3251 -1
"AALB009911" "e5" 140186390 2348 1 "e5" 187461743 2046 -1 "e5" 203711879 1991 -1
"AALB010481" "e5" 149978681 6495 -1 "e5" 179610334 2171 -1 "e5" 226417748 1821 -1
"AALB007055" "e5" 161688971 1403 1 "e5" 188229843 2255 -1 "e5" 206487418 1088 -1
"AALB010838" "e5" 155822670 2053 -1 "e5" 198138986 11615 1 "e5" 221851359 18932 -1
"AALB000564" "e4" 113138195 9559 1 "e5" 171030115 2853 -1 "e4" 173363373 17253 1
"AALB010274" "e5" 146671743 2688 -1 "e5" 176462600 2983 1 "e5" 197125157 2825 1
"AALB010771" "e5" 154917199 1207 -1 "e5" 179275702 1283 1 "e5" 206062428 1209 -1
"AALB010766" "e5" 154796685 3987 -1 "e5" 179397963 17034 1 "e5" 205932024 14505 -1
"AALB009776" "e5" 138564912 4216 -1 "e5" 172896696 7128 -1 "e5" 225185988 4406 -1
"AALB007430" "e5" 162751628 1499 1 "e5" 166881757 5852 -1 "e5" 208915785 19573 1
"AALB010418" "e5" 149044129 794 1 "e5" 177224941 8053 -1 "e5" 229294154 850 1
"AALB010402" "e5" 148600392 3800 -1 "e5" 172336155 4806 1 "e5" 194966543 3945 -1
"AALB010188" "e5" 145547853 2143 1 "e5" 177925126 2906 -1 "e5" 227669199 1774 -1
"AALB003896" "e5" 164186796 680 1 "e5" 163329605 791 1 "e5" 191071298 1729 1
"AALB009943" "e5" 140955125 2673 -1 "e5" 186502633 3115 1 "e5" 224117195 2235 -1
"AALB010161" "e5" 145211441 6727 1 "e5" 167553252 25373 1 "e5" 197535057 14346 -1
"AALB010659" "e5" 153035341 2122 1 "e5" 186310583 1421 -1 "e5" 224316850 1296 1
"AALB015884" "e5" 141795830 1546 1 "e5" 196200566 1034 1 "e5" 212242789 1567 -1
"AALB010228" "e5" 146199727 1899 1 "e5" 185808616 1791 1 "e5" 194681663 725 1
"AALB015602" "e5" 160606970 1410 -1 "e5" 162598840 2452 1 "e5" 190064168 1488 -1
"AALB010204" "e5" 145689354 19619 1 "e5" 185169141 19986 1 "e5" 193985012 23156 1
"AALB010505" "e5" 150678931 865 -1 "e5" 175758828 900 -1 "e5" 228524647 821 1
"AALB009967" "e5" 141400461 8598 -1 "e5" 177485675 9489 1 "e5" 227359339 6703 1
"AALB010542" "e5" 150971220 1127 -1 "e5" 190383854 9040 1 "e5" 208706719 57572 -1
"AALB010542" "e5" 150971220 1127 -1 "e5" 190383854 9040 1 "e5" 208652842 46247 1
"AALB009960" "e5" 141254297 4723 -1 "e5" 177730679 7223 1 "e5" 227509333 4776 -1
"AALB010177" "e5" 145427120 7069 1 "e5" 178083642 6700 -1 "e5" 227795622 5867 -1
"AALB007572" "e5" 164422626 12829 1 "e5" 165513678 11394 -1 "e5" 191364449 12541 -1
"AALB014987" "e5" 152488347 908 1 "e5" 173746162 7138 1 "e5" 200320127 542 -1
"AALB009843" "e5" 139285056 4592 1 "e5" 168362722 3813 -1 "e5" 193409258 1485 1
"AALB010701" "e5" 153603223 515 -1 "e5" 192493734 781 1 "e5" 198690259 467 1
"AALB010232" "e5" 146229109 4150 -1 "e5" 185860962 2623 -1 "e5" 194828781 1898 1
"AALB010243" "e5" 146310477 586 1 "e5" 185940537 760 1 "e5" 194746909 820 -1
"AALB009881" "e5" 139837362 3721 -1 "e5" 178380265 6419 -1 "e5" 196272988 4680 -1
"AALB009872" "e5" 139711863 2699 1 "e5" 178220270 2297 1 "e5" 195733311 1914 1
"AALB007578" "e5" 164563557 6925 1 "e5" 165309174 2646 -1 "e5" 191242136 2567 -1
"AALB010116" "e5" 144036100 4280 -1 "e5" 185966781 5608 -1 "e5" 224611017 14227 1
"AALB009944" "e5" 141028707 1376 1 "e5" 186417414 1387 1 "e5" 224189379 1420 1
"AALB015628" "e5" 139706722 2275 -1 "e5" 167813879 2487 1 "e5" 201308604 2028 1
"AALB010628" "e5" 152503737 1240 1 "e5" 173767710 3119 1 "e5" 200341115 956 1
"AALB004020" "e5" 157370320 5448 1 "e5" 169318102 1134 1 "e5" 209959147 28368 1
"AALB004020" "e5" 157370320 5448 1 "e5" 169298452 4183 1 "e5" 209959147 28368 1
"AALB003809" "e5" 136635242 6113 1 "e5" 198879276 9707 -1 "e5" 230158600 3377 1
"AALB007112" "e5" 162503910 7151 -1 "e5" 191645916 11394 -1 "e5" 213653391 8217 1
"AALB010503" "e5" 150667238 1493 1 "e5" 175744636 1463 1 "e5" 228537663 1376 -1
"AALB010130" "e5" 144261687 6414 -1 "e5" 198541471 6834 -1 "e5" 225297327 870 -1
"AALB007374" "e5" 163511095 2920 1 "e5" 166118913 7340 -1 "e5" 202353399 2153 -1
"AALB007374" "e5" 163511095 2920 1 "e5" 166118913 7340 -1 "e5" 202351146 1806 -1
"AALB007374" "e5" 163511095 2920 1 "e5" 166118913 7340 -1 "e5" 202360839 1696 -1
"AALB007374" "e5" 163511095 2920 1 "e5" 166118913 7340 -1 "e5" 202341677 4861 -1
"AALB007374" "e5" 163511095 2920 1 "e5" 166118913 7340 -1 "e5" 202357789 1974 -1
"AALB010631" "e5" 152527249 3270 1 "e5" 173801611 7450 1 "e5" 200376402 7987 1
"AALB004010" "e5" 157559227 8160 -1 "e5" 169516012 734 1 "e5" 210206567 12227 -1
"AALB003821" "e5" 136872600 29116 -1 "e5" 197393341 7545 1 "e5" 222940422 9416 -1
"AALB007100" "e5" 162295848 883 -1 "e5" 173121823 1805 -1 "e5" 220992606 1183 1
"AALB001251" "e5" 167231052 804 -1 "e5" 162044585 784 1 "e5" 190434785 793 -1
"AALB001224" "e5" 167531926 2371 1 "e5" 161693822 4473 -1 "e5" 190768101 2350 1
"AALB009985" "e5" 141631740 18414 -1 "e5" 171736763 2110 1 "e5" 227904420 7202 -1
"AALB010465" "e5" 149770010 3644 -1 "e5" 183950812 2434 1 "e5" 205605924 2277 1
"AALB003807" "e5" 136620715 3839 -1 "e5" 198895785 6372 1 "e5" 230138368 4731 -1
"AALB010734" "e5" 154034325 5911 1 "e5" 183018837 11239 1 "e5" 196477477 13257 -1
"AALB010734" "e5" 154034325 5911 1 "e5" 183032812 8982 1 "e5" 196477477 13257 -1
"AALB009770" "e5" 138468281 673 -1 "e5" 172751204 749 -1 "e5" 225065201 10138 -1
"AALB010339" "e5" 147898462 2046 1 "e5" 195869056 5678 1 "e5" 212801829 3085 -1
"AALB009917" "e5" 140725201 2837 -1 "e5" 186811216 2711 1 "e5" 203105100 2803 1
"AALB010064" "e5" 143020587 1789 1 "e5" 182574087 1977 1 "e5" 220481919 1790 -1
"AALB006961" "e5" 159990141 3341 1 "e5" 165593900 3284 1 "e5" 200788225 3344 -1
"AALB015499" "e5" 162012341 94424 -1 "e5" 170856785 12092 -1 "e5" 200226890 9656 1
"AALB007393" "e5" 163043923 2933 1 "e5" 166528684 6735 -1 "e5" 209324336 4857 1
"AALB015512" "e5" 160604464 766 -1 "e5" 162604466 923 1 "e5" 190038897 891 -1
"AALB003851" "e5" 137519969 7871 -1 "e5" 194262750 17155 1 "e5" 217913958 67496 1
"AALB009886" "e5" 139863033 4012 1 "e5" 178415808 4182 1 "e5" 204859341 2981 -1
"AALB004016" "e5" 157433207 758 1 "e5" 169369624 4437 1 "e5" 210050444 967 1
"AALB009786" "e5" 138635115 1742 1 "e5" 171033559 3758 1 "e5" 220063673 839 -1
"AALB009973" "e5" 141457567 19717 1 "e5" 177406036 20640 -1 "e5" 229170956 7968 1
"AALB010333" "e5" 147827260 1556 1 "e5" 195796052 1490 1 "e5" 212963331 1480 -1
"AALB009863" "e5" 139545317 5602 1 "e5" 168046096 6502 -1 "e5" 201558699 6409 -1
"AALB007014" "e5" 160786197 11698 1 "e5" 171456411 5821 -1 "e5" 197012912 17515 -1
"AALB007398" "e5" 162995900 2827 1 "e5" 166599151 3299 -1 "e5" 209249555 3883 1
"AALB010246" "e5" 146324847 9376 1 "e5" 185955670 9166 1 "e5" 224667694 5517 -1
"AALB007110" "e5" 162474139 16505 -1 "e5" 191612587 20740 -1 "e5" 213686716 21506 1
"AALB004065" "e5" 156843840 2740 -1 "e5" 181339735 2929 1 "e5" 215321673 3526 1
"AALB007097" "e5" 162285471 398 -1 "e5" 173111507 924 -1 "e5" 221005748 743 1
"AALB007381" "e5" 163209974 1182 1 "e5" 173817003 3979 1 "e5" 200399479 583 1
"AALB007381" "e5" 163209974 1182 1 "e5" 173823465 2350 1 "e5" 200399479 583 1
"AALB003741" "e5" 135944272 6874 -1 "e5" 197183374 9484 1 "e5" 223238302 17234 -1
"AALB001223" "e5" 167531760 8172 -1 "e5" 161688401 7270 1 "e5" 190770817 6171 -1
"AALB010788" "e5" 155075320 3682 1 "e5" 174264172 2644 1 "e5" 227096225 2284 1
"AALB004000" "e5" 157780392 2424 1 "e5" 163837928 1071 -1 "e5" 192641271 1088 -1
"AALB006958" "e5" 159929413 1552 1 "e5" 163520126 1588 -1 "e5" 192245600 1504 -1
"AALB010835" "e5" 155743827 10052 1 "e5" 198215790 1956 -1 "e5" 228450444 9926 -1
"AALB009907" "e5" 140086237 7234 -1 "e5" 173394326 2779 -1 "e5" 226714962 1132 -1
"AALB007410" "e5" 162867998 926 -1 "e5" 166732588 470 1 "e5" 209077253 974 -1
"AALB004014" "e5" 157435685 1260 -1 "e5" 169375441 1245 -1 "e5" 210054000 1123 -1
"AALB014957" "e5" 146629787 1962 -1 "e5" 176519208 614 1 "e5" 197194966 2696 1
"AALB010782" "e5" 155029698 10739 -1 "e5" 179094047 4659 1 "e5" 206173137 20596 -1
"AALB010203" "e5" 145672409 3663 -1 "e5" 185146697 3056 -1 "e5" 193958758 2879 -1
"AALB010650" "e5" 152836907 1920 1 "e5" 184753143 2556 1 "e5" 211851412 2654 -1
"AALB004015" "e5" 157434363 917 -1 "e5" 169374144 944 -1 "e5" 210051333 1343 -1
"AALB010015" "e5" 141937110 1374 1 "e5" 198929911 1702 1 "e5" 226023637 989 1
"AALB015472" "e5" 146311223 642 -1 "e5" 185941308 795 -1 "e5" 194746283 527 1
"AALB007085" "e5" 162107676 3683 -1 "e5" 170961345 4155 -1 "e5" 200121763 690 1
"AALB009784" "e5" 138625715 6649 1 "e5" 171018101 3264 1 "e5" 196587918 29039 -1
"AALB001258" "e5" 167050575 8160 1 "e5" 163899795 22582 -1 "e5" 201058902 21183 1
"AALB010242" "e5" 146308506 1329 -1 "e5" 185938532 1678 -1 "e5" 194747969 1627 1
"AALB010213" "e5" 145927219 1672 -1 "e5" 185430957 26763 -1 "e5" 194277746 34442 -1
"AALB015495" "e5" 155215406 68957 1 "e5" 174480133 80071 1 "e5" 227232254 50417 1
"AALB003775" "e5" 136293501 11874 1 "e5" 196727566 5289 -1 "e5" 223885703 6080 1
"AALB010348" "e5" 148184007 2000 -1 "e5" 171627922 1937 1 "e5" 227980996 995 -1
"AALB007570" "e5" 164407002 1930 1 "e5" 165531899 2266 -1 "e5" 191384407 1920 -1
"AALB010703" "e5" 153623138 3239 1 "e5" 192468822 15184 -1 "e5" 198658878 12316 -1
"AALB006991" "e5" 160441093 1184 -1 "e5" 166046181 2628 -1 "e5" 202209653 1703 -1
"AALB003983" "e5" 157927757 23738 1 "e5" 163685931 1639 -1 "e5" 192400481 2064 -1
"AALB009767" "e5" 138461483 3321 -1 "e5" 172743025 4888 -1 "e5" 225065844 1279 -1
"AALB009767" "e5" 138461483 3321 -1 "e5" 172743025 4888 -1 "e5" 225058280 2587 -1
"AALB003792" "e5" 136525946 440 -1 "e5" 196459830 431 1 "e5" 229725785 431 -1
"AALB006936" "e1" 281016 1803 -1 "e5" 177084788 1489 -1 "e5" 227529967 1079 -1
"AALB003990" "e5" 157840107 16833 -1 "e5" 163740795 22567 1 "e5" 192418917 99481 1
"AALB010681" "e5" 153406513 559 -1 "e5" 192686106 1174 1 "e5" 198940442 866 1
"AALB006960" "e5" 159937098 51909 -1 "e5" 165559635 33494 -1 "e5" 200794119 51543 1
"AALB009987" "e5" 141681542 1066 1 "e5" 196138836 1794 1 "e5" 212412945 791 -1
"AALB003864" "e5" 138196224 9214 -1 "e5" 193432830 4414 1 "e5" 216815986 1844 1
"AALB008718" "e2" 58346018 3312 -1 "e5" 189650255 10942 -1 "e5" 207915136 503 -1
"AALB003974" "e5" 158000188 2104 1 "e5" 184349756 3687 1 "e5" 226209196 1928 -1
"AALB010815" "e5" 155552628 1643 -1 "e5" 178664938 4324 -1 "e5" 204609998 4068 1
"AALB009971" "e5" 141443467 572 1 "e5" 177444051 551 -1 "e5" 229151071 518 1
"AALB010540" "e5" 150954877 1792 -1 "e5" 190531663 3040 -1 "e5" 196648199 1545 1
"AALB004004" "e5" 157663928 1333 -1 "e5" 163840725 1465 1 "e5" 201152897 969 -1
"AALB010097" "e5" 143421368 5788 -1 "e5" 181912500 4127 -1 "e5" 216365361 5407 1
"AALB009869" "e5" 139686739 1199 -1 "e5" 167842523 1022 1 "e5" 201343406 1067 1
"AALB010744" "e5" 154194520 7057 -1 "e5" 183219503 6778 -1 "e5" 204921602 22990 -1
"AALB007007" "e5" 160666481 11030 -1 "e5" 162467658 14451 1 "e5" 190182623 7174 -1
"AALB010784" "e5" 155055129 795 -1 "e5" 187952413 1186 -1 "e5" 206213060 1181 -1
"AALB010698" "e5" 153574861 8994 1 "e5" 192519201 10797 -1 "e5" 198734338 30193 -1
"AALB008507" "e5" 159022378 4826 -1 "e5" 191915097 12473 -1 "e5" 213401602 3057 1
"AALB008473" "e5" 159529092 8865 -1 "e5" 169663114 5301 -1 "e5" 210405860 5065 -1
"AALB007403" "e5" 162966687 4783 1 "e5" 166632665 11249 -1 "e5" 209188166 6117 1
"AALB003751" "e5" 136090567 928 1 "e5" 196988115 920 -1 "e5" 223513957 884 1
"AALB003991" "e5" 157825845 4375 -1 "e5" 163767935 7480 1 "e5" 192538846 6794 1
"AALB010041" "e5" 142599865 4125 1 "e5" 179880319 2671 -1 "e5" 214120624 664 -1
"AALB010253" "e5" 146391910 3735 -1 "e5" 197913113 8179 -1 "e5" 222178799 11120 1
"AALB010396" "e5" 148572084 212 1 "e5" 172379752 1786 -1 "e5" 194930268 1000 1
"AALB014401" "e5" 156947200 2377 -1 "e5" 184251342 15080 1 "e5" 226292761 9928 -1
"AALB010759" "e5" 154628893 14446 -1 "e5" 179595429 13638 1 "e5" 226390722 23795 1
"AALB010267" "e5" 146542788 2164 -1 "e5" 198074312 18233 -1 "e5" 221946208 857 1
"AALB003745" "e5" 135987511 1558 -1 "e5" 197137448 1422 1 "e5" 223325193 1423 -1
"AALB004035" "e5" 157086544 3641 -1 "e5" 184096200 3380 1 "e5" 205734199 5269 1
"AALB010708" "e5" 153712650 566 1 "e5" 192387852 2315 -1 "e5" 198554434 2091 -1
"AALB010651" "e5" 152839168 5111 -1 "e5" 184757194 4435 1 "e5" 211843816 2972 -1
"AALB010083" "e5" 143186689 3866 -1 "e5" 176342514 3974 1 "e5" 228213560 2948 -1
"AALB003985" "e5" 157938339 623 -1 "e5" 163683051 1013 -1 "e5" 192398678 1025 -1
"AALB003985" "e5" 157938339 623 -1 "e5" 163683051 1013 -1 "e5" 192394351 1907 -1
"AALB003985" "e5" 157938339 623 -1 "e5" 163679894 1733 -1 "e5" 192398678 1025 -1
"AALB003985" "e5" 157938339 623 -1 "e5" 163679894 1733 -1 "e5" 192394351 1907 -1
"AALB010058" "e5" 142879610 2058 1 "e5" 182349950 2074 1 "e5" 220705346 1171 -1
"AALB010238" "e5" 146259122 5817 1 "e5" 185890855 863 1 "e5" 194795179 884 -1
"AALB009777" "e5" 138570020 2797 1 "e5" 172904155 2248 1 "e5" 225205710 2113 1
"AALB007413" "e5" 162857115 1647 -1 "e5" 166743724 1464 1 "e5" 209063248 1412 -1
"AALB009930" "e5" 140878029 9678 1 "e5" 186593137 1516 -1 "e5" 202862346 8822 -1
"AALB009088" "e2" 17953466 1316 -1 "e5" 168349886 1286 -1 "e2" 52979456 1214 -1
"AALB006966" "e5" 160019113 2544 1 "e5" 165623082 2873 1 "e5" 200753513 2070 -1
"AALB010844" "e5" 156040389 3544 -1 "e5" 190918549 24478 1 "e5" 199618794 16169 -1
"AALB009946" "e5" 141042903 5410 1 "e5" 186385327 6507 -1 "e5" 224244995 2037 1
"AALB010048" "e5" 142740456 10931 1 "e5" 179692352 14760 -1 "e5" 213897542 635 -1
"AALB010048" "e5" 142740456 10931 1 "e5" 179692352 14760 -1 "e5" 213847814 34484 -1
"AALB010427" "e5" 149212465 2810 1 "e5" 176865330 2604 -1 "e5" 229477017 2099 1
"AALB004070" "e5" 156724702 8480 1 "e5" 181454769 11561 -1 "e5" 216749071 7848 1
"AALB010808" "e5" 155498619 12651 1 "e5" 173285394 18673 1 "e5" 226596224 14674 1
"AALB015887" "e5" 154094752 30773 1 "e5" 183136215 4389 1 "e5" 196318561 17177 -1
"AALB001118" "e4" 103375116 983 -1 "e5" 189650255 10942 -1 "e5" 207915136 503 -1
"AALB010000" "e5" 141812548 5720 1 "e5" 196234302 5577 -1 "e5" 225831381 2962 -1
"AALB010128" "e5" 144216779 1734 1 "e5" 198499444 1908 1 "e5" 225246619 846 1
"AALB010128" "e5" 144216779 1734 1 "e5" 198499444 1908 1 "e5" 225248241 1413 1
"AALB007742" "e1" 9773188 2439 -1 "e5" 170045404 4998 1 "e2" 31711015 3345 1
"AALB007603" "e5" 165251825 4877 1 "e5" 164458735 12719 -1 "e5" 191949859 4275 1
"AALB010752" "e5" 154565721 6716 -1 "e5" 183644145 3506 -1 "e5" 205314856 792 -1
"AALB003868" "e5" 138231618 15893 -1 "e5" 193395102 4982 1 "e5" 216764356 10512 1
"AALB010719" "e5" 153807917 3275 -1 "e5" 192280774 7543 1 "e5" 198247501 2651 1
"AALB001247" "e5" 167373538 3615 -1 "e5" 161925639 5930 1 "e5" 190543923 5718 -1
"AALB010326" "e5" 147699110 1692 1 "e5" 195661062 3099 1 "e5" 219780038 1691 1
"AALB010754" "e5" 154612998 3005 1 "e5" 183688161 9110 1 "e5" 205364950 1626 1
"AALB010260" "e5" 146440109 1550 1 "e5" 197966178 2009 1 "e5" 222115259 1497 -1
"AALB008496" "e5" 159093677 7505 1 "e5" 182939161 7755 -1 "e5" 220108701 4365 1
"AALB010617" "e5" 152397113 8679 1 "e5" 173597817 14578 1 "e5" 226914500 2867 1
"AALB010494" "e5" 150405674 1749 1 "e5" 175329204 2056 1 "e5" 228784460 1727 -1
"AALB003975" "e5" 157984167 6879 1 "e5" 163608575 11495 -1 "e5" 192310595 8214 -1
"AALB003860" "e5" 137955077 1088 1 "e5" 193715856 18594 -1 "e5" 217241147 4760 -1
"AALB010309" "e5" 147579253 1030 -1 "e5" 195528911 5196 1 "e5" 219629740 1121 1
"AALB007427" "e5" 162764087 3499 -1 "e5" 166865625 3766 1 "e5" 208933356 3332 -1
"AALB003773" "e5" 136279114 5120 -1 "e5" 196746659 5373 1 "e5" 223853276 3905 -1
"AALB006957" "e5" 159927411 1543 -1 "e5" 163523062 5296 1 "e5" 192247532 1410 1
"AALB009828" "e5" 139115753 2392 -1 "e5" 168702376 3349 1 "e5" 197422396 23430 1
"AALB007417" "e5" 162817171 395 1 "e5" 166795149 798 -1 "e5" 209002506 408 1
"AALB010670" "e5" 153159782 3897 -1 "e5" 198466189 3697 1 "e5" 221250549 6043 -1
"AALB010670" "e5" 153159782 3897 -1 "e5" 198466189 3697 1 "e5" 221247785 944 -1
"AALB004037" "e5" 157055760 8382 1 "e5" 184118921 4975 -1 "e5" 205760073 6844 -1
"AALB003780" "e5" 136351463 9392 -1 "e5" 196663771 4480 1 "e5" 229497245 4013 -1
"AALB010827" "e5" 155673887 2033 1 "e5" 198301762 2011 -1 "e5" 221488726 1906 1
"AALB003743" "e5" 135953567 1512 1 "e5" 197179486 1667 -1 "e5" 223258496 1364 1
"AALB003743" "e5" 135953567 1512 1 "e5" 197179486 1667 -1 "e5" 223261745 1411 1
"AALB010385" "e5" 148433952 19823 -1 "e5" 197873789 4441 -1 "e5" 222240595 2786 1
"AALB010632" "e5" 152532028 3861 -1 "e5" 173811112 3875 -1 "e5" 200387364 3711 -1
"AALB008499" "e5" 159077745 7092 -1 "e5" 191986985 4674 -1 "e5" 213336976 6408 1
"AALB010636" "e5" 152589853 6025 1 "e5" 173890046 7769 1 "e5" 200477543 5584 1
"AALB009765" "e5" 138457527 1734 1 "e5" 172735413 2861 1 "e5" 225045896 2075 1
"AALB010276" "e5" 146688894 5769 1 "e5" 178974674 7042 -1 "e5" 204200677 2448 1
"AALB015729" "e5" 161917140 2956 1 "e5" 187964720 3368 -1 "e5" 206225973 6219 -1
"AALB010825" "e5" 155643265 4936 1 "e5" 198329180 4828 -1 "e5" 221445719 4682 1
"AALB010280" "e5" 146881428 1510 1 "e5" 178732302 3477 -1 "e5" 204511662 1423 1
"AALB009975" "e5" 141485637 5762 -1 "e5" 177386009 10297 1 "e5" 229188887 4843 -1
"AALB010559" "e5" 151167498 8690 -1 "e5" 192695091 8744 1 "e5" 198960634 9044 1
"AALB007594" "e5" 164839975 3151 1 "e5" 164782416 3514 -1 "e5" 191677081 2193 1
"AALB010819" "e5" 155582049 2444 -1 "e5" 198390999 2249 1 "e5" 221354052 1043 -1
"AALB003777" "e5" 136315650 6597 -1 "e5" 196703528 15302 1 "e5" 223906995 13111 -1
"AALB010832" "e5" 155715352 1180 1 "e5" 198248011 6408 -1 "e5" 221575864 5373 1
"AALB007066" "e5" 161815180 1021 -1 "e5" 188078504 4833 1 "e5" 206359663 942 -1
"AALB010789" "e5" 155158494 3343 1 "e5" 174385212 7428 1 "e5" 227168761 3719 1
"AALB010202" "e5" 145662991 6886 1 "e5" 185133554 10053 1 "e5" 193943492 11626 1
"AALB007622" "e5" 165666073 6846 -1 "e5" 163978701 11487 1 "e5" 200975762 11619 -1
"AALB007027" "e5" 160988304 999 -1 "e5" 188911082 2854 1 "e5" 207134045 1059 1
"AALB009840" "e5" 139248100 3264 1 "e5" 168398341 2611 -1 "e5" 193372579 1052 1
"AALB010007" "e5" 141876659 17235 1 "e5" 196303651 18232 1 "e5" 225938235 14717 1
"AALB007098" "e5" 162288952 2206 -1 "e5" 173112874 5126 -1 "e5" 221000066 2867 1
"AALB003956" "e5" 158262739 7326 -1 "e5" 174138033 8470 -1 "e5" 211618920 27101 1
"AALB010424" "e5" 149188568 10614 1 "e5" 176890581 3550 -1 "e5" 229445824 2882 1
"AALB010401" "e5" 148587468 1023 1 "e5" 172354686 1667 -1 "e5" 194951876 1021 1
"AALB010331" "e5" 147797611 549 -1 "e5" 195751307 23669 -1 "e5" 212997193 21274 1
"AALB010655" "e5" 152984643 1538 -1 "e5" 186365584 11480 1 "e5" 224255816 8824 -1
"AALB010820" "e5" 155587003 16990 1 "e5" 198385185 3543 -1 "e5" 221364263 1280 1
"AALB007567" "e5" 164393433 1845 -1 "e5" 163501275 3723 -1 "e5" 191393217 1889 1
"AALB010644" "e5" 152742679 7386 -1 "e5" 174090829 15774 -1 "e5" 200665788 14358 -1
"AALB010592" "e5" 151967487 563 1 "e5" 190079032 893 1 "e5" 208353834 642 1
"AALB010694" "e5" 153538187 2728 1 "e5" 192559713 2838 -1 "e5" 198783573 2391 -1
"AALB010581" "e5" 151551796 10313 1 "e5" 189565574 3053 1 "e5" 207828556 10787 1
"AALB009961" "e5" 141276184 2962 1 "e5" 177685464 21426 -1 "e5" 227499740 2071 -1
"AALB009816" "e5" 138944703 2340 -1 "e5" 192020914 2372 1 "e5" 213304039 2695 -1
"AALB010366" "e5" 148332965 3702 -1 "e5" 198401981 4346 1 "e5" 221332265 3290 -1
"AALB009853" "e5" 139359928 1420 -1 "e5" 168260998 1239 1 "e5" 193499627 1421 -1
"AALB009853" "e5" 139359928 1420 -1 "e5" 168260998 1239 1 "e5" 193507936 1440 -1
"AALB009986" "e5" 141645618 1818 1 "e5" 171721030 2212 -1 "e5" 227917012 1005 1
"AALB009851" "e5" 139317885 5366 -1 "e5" 168282730 44850 1 "e5" 193448107 45392 -1
"AALB010411" "e5" 149006972 6015 -1 "e5" 171842686 565 1 "e5" 195503172 2450 -1
"AALB010411" "e5" 149006972 6015 -1 "e5" 171842686 565 1 "e5" 195478129 2453 -1
"AALB004047" "e5" 156987720 689 -1 "e5" 184206145 1142 1 "e5" 226344586 599 -1
"AALB010102" "e5" 143464378 3543 -1 "e5" 181972144 9577 -1 "e5" 216310380 10843 1
"AALB004031" "e5" 157167890 993 1 "e5" 184003946 914 -1 "e5" 205653625 983 -1
"AALB015511" "e5" 160800443 3522 -1 "e5" 171449609 3915 1 "e5" 196999046 6097 1
"AALB003957" "e5" 158250635 7760 -1 "e5" 174125526 8141 -1 "e5" 211651807 5995 1
"AALB010426" "e5" 149211486 735 -1 "e5" 176868019 1073 1 "e5" 229475442 1064 -1
"AALB010477" "e5" 149948397 419 -1 "e5" 183735709 440 1 "e5" 205409067 23046 1
"AALB003867" "e5" 138223246 4296 1 "e5" 193405823 15812 -1 "e5" 216780157 14059 -1
"AALB010327" "e5" 147701379 1363 -1 "e5" 195664027 1825 -1 "e5" 219783066 1748 -1
"AALB010862" "e5" 156442382 4832 1 "e5" 181880450 8490 -1 "e5" 216388384 9999 1
"AALB015542" "e5" 136086059 951 -1 "e5" 197020096 986 1 "e5" 223506015 916 -1
"AALB010223" "e5" 146148645 13051 -1 "e5" 185753570 9596 -1 "e5" 194629542 8538 -1
"AALB009940" "e5" 140922773 6093 1 "e5" 186538770 3350 -1 "e5" 224076806 3053 1
"AALB010136" "e5" 144465238 4817 1 "e5" 199242579 4897 -1 "e5" 225554779 1361 1
"AALB007402" "e5" 162973359 7688 -1 "e5" 166619033 13536 1 "e5" 209198492 9428 -1
"AALB010363" "e5" 148315326 11477 -1 "e5" 182958039 13652 -1 "e5" 220067676 22052 1
"AALB003719" "e5" 135787507 2157 1 "e5" 198806207 2711 1 "e5" 230073975 2284 1
"AALB007045" "e5" 161597200 5792 1 "e5" 188343649 5586 -1 "e5" 206583577 3104 -1
"AALB015493" "e5" 136201860 11180 1 "e5" 196842033 13498 -1 "e5" 223729144 13270 1
"AALB000838" "e4" 108612633 8564 -1 "e5" 168145185 951 1 "e4" 138605672 2093 -1
"AALB010414" "e5" 149023116 2311 1 "e5" 171789892 3092 -1 "e5" 195527642 2254 1
"AALB010534" "e5" 150893897 1824 -1 "e5" 190453264 2112 1 "e5" 208842654 1435 1
"AALB009968" "e5" 141409258 2857 1 "e5" 177481755 3471 -1 "e5" 229118894 2364 1
